J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,stage_mae,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
726,0.21,sn_kjContinuousBeta_sigmoid,19,5,Random Guessing,3,0.21447303663495745,0.953064639797313,0.0,0.49526959676926535,0.004368973075240328,51.88413793103448,5.973333333333334,,3.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,19,5,SuStaIn (GMM),3,0.21447303663495745,0.953064639797313,341.15765575567883,0.48444444444444446,0.016376422736326227,19.798620689655174,49.62,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,19,5,SuStaIn (KDE),3,0.21447303663495745,0.953064639797313,479.1311902244886,0.3316498316498316,0.003670820396226987,14.053793103448276,23.793333333333333,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,20,5,BebmS,3,0.31466447627980565,0.978016468313498,125.42377655903498,0.3824242424242424,0.0,5.801652892561983,0.08,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,20,5,BebmS (Blind),3,0.31466447627980565,0.978016468313498,135.72195357084274,0.4076094276094276,0.0,9.325068870523417,0.03333333333333333,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,20,5,Random Guessing,3,0.31466447627980565,0.978016468313498,0.0,0.48896438345458804,-0.0024915897572892125,52.6267217630854,5.926666666666667,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,20,5,SuStaIn (GMM),3,0.31466447627980565,0.978016468313498,755.6158712943395,0.375016835016835,0.17346419126914106,19.573002754820937,50.74666666666667,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,20,5,SuStaIn (KDE),3,0.31466447627980565,0.978016468313498,648.2217244784038,0.30915824915824913,0.012044543661250398,13.165289256198347,21.186666666666667,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,21,5,BebmS,3,0.45613915691993484,0.9915538220488715,137.59132080872854,0.3952188552188553,-0.0006068248885096448,9.555862068965517,0.11920529801324503,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,21,5,BebmS (Blind),3,0.45613915691993484,0.9915538220488715,137.34048553307852,0.4136700336700337,0.0,12.649655172413793,0.059602649006622516,,3.0,100,100
